ID,Ticker,Action,Type,Side,Price,Volume,Cancel_Target_ID
39141,2313,Add,M,Sell,-1,33,-1
39142,2211,Add,L,Sell,151.43,570,-1
39143,1131,Add,M,Sell,-1,70,-1
39144,-1,Cancel,-1,-1,-1,-1,39140
39145,-1,Cancel,-1,-1,-1,-1,39139
39146,2211,Add,L,Buy,43.94,111,-1
39147,-1,Cancel,-1,-1,-1,-1,39146
39148,-1,Cancel,-1,-1,-1,-1,39142
39149,1131,Add,L,Buy,213.44,495,-1
39150,-1,Cancel,-1,-1,-1,-1,39149
39151,2313,Add,L,Sell,234.21,368,-1
39152,2211,Add,L,Buy,88.36,166,-1
39153,-1,Cancel,-1,-1,-1,-1,39151
39154,-1,Cancel,-1,-1,-1,-1,39152
39155,2313,Add,L,Buy,167.58,560,-1
39156,1131,Add,M,Buy,-1,475,-1
39157,1131,Add,L,Buy,173.80,165,-1
39158,-1,Cancel,-1,-1,-1,-1,39155
39159,2313,Add,M,Sell,-1,115,-1
39160,-1,Cancel,-1,-1,-1,-1,39157
39161,2313,Add,M,Buy,-1,287,-1
39162,2211,Add,L,Buy,230.21,491,-1
39163,-1,Cancel,-1,-1,-1,-1,39162
39164,1131,Add,L,Buy,69.66,334,-1
39165,-1,Cancel,-1,-1,-1,-1,39164
39166,1131,Add,M,Buy,-1,58,-1
39167,1131,Add,L,Sell,156.57,132,-1
39168,2313,Add,L,Buy,89.89,280,-1
39169,2211,Add,L,Sell,57.44,196,-1
39170,-1,Cancel,-1,-1,-1,-1,39168
39171,2211,Add,L,Sell,70.26,190,-1
39172,2313,Add,L,Sell,105.62,158,-1
39173,-1,Cancel,-1,-1,-1,-1,39171
39174,-1,Cancel,-1,-1,-1,-1,39172
39175,-1,Cancel,-1,-1,-1,-1,39169
39176,-1,Cancel,-1,-1,-1,-1,39167
39177,2313,Add,M,Sell,-1,348,-1
39178,1131,Add,L,Buy,228.10,362,-1
39179,2313,Add,L,Buy,126.45,383,-1
39180,2211,Add,L,Sell,149.55,218,-1
39181,-1,Cancel,-1,-1,-1,-1,39180
39182,-1,Cancel,-1,-1,-1,-1,39179
39183,-1,Cancel,-1,-1,-1,-1,39178
39184,2313,Add,L,Buy,231.24,577,-1
39185,2313,Add,L,Sell,232.48,284,-1
39186,-1,Cancel,-1,-1,-1,-1,39185
39187,-1,Cancel,-1,-1,-1,-1,39184
39188,1131,Add,L,Buy,230.89,504,-1
39189,-1,Cancel,-1,-1,-1,-1,39188
39190,1131,Add,L,Sell,158.35,77,-1
39191,-1,Cancel,-1,-1,-1,-1,39190
39192,1131,Add,M,Buy,-1,224,-1
39193,2211,Add,L,Buy,153.40,22,-1
39194,-1,Cancel,-1,-1,-1,-1,39193
39195,1131,Add,L,Buy,73.23,5,-1
39196,-1,Cancel,-1,-1,-1,-1,39195
39197,2313,Add,L,Buy,56.64,447,-1
39198,2211,Add,L,Sell,142.59,156,-1
39199,-1,Cancel,-1,-1,-1,-1,39197
39200,-1,Cancel,-1,-1,-1,-1,39198
39201,2313,Add,M,Sell,-1,224,-1
39202,1131,Add,L,Sell,238.05,533,-1
39203,-1,Cancel,-1,-1,-1,-1,39202
39204,2211,Add,M,Sell,-1,515,-1
39205,2313,Add,L,Sell,82.67,547,-1
39206,2313,Add,L,Sell,60.62,568,-1
39207,2313,Add,M,Sell,-1,497,-1
39208,2211,Add,L,Buy,126.03,554,-1
39209,2211,Add,L,Buy,159.64,34,-1
39210,-1,Cancel,-1,-1,-1,-1,39206
39211,2313,Add,L,Buy,172.15,483,-1
39212,-1,Cancel,-1,-1,-1,-1,39209
39213,2211,Add,L,Buy,93.69,482,-1
39214,1131,Add,M,Sell,-1,352,-1
39215,-1,Cancel,-1,-1,-1,-1,39211
39216,2313,Add,L,Sell,48.07,129,-1
39217,-1,Cancel,-1,-1,-1,-1,39216
39218,2313,Add,L,Sell,68.40,463,-1
39219,2313,Add,L,Buy,131.09,289,-1
39220,2211,Add,L,Sell,165.08,74,-1
39221,2211,Add,L,Sell,90.99,475,-1
39222,2313,Add,L,Sell,132.14,407,-1
39223,1131,Add,L,Sell,72.33,504,-1
39224,-1,Cancel,-1,-1,-1,-1,39221
39225,-1,Cancel,-1,-1,-1,-1,39220
39226,2211,Add,L,Buy,132.20,193,-1
39227,2211,Add,L,Buy,166.37,563,-1
39228,-1,Cancel,-1,-1,-1,-1,39213
39229,1131,Add,L,Sell,200.05,472,-1
39230,2211,Add,L,Sell,200.99,181,-1
39231,1131,Add,L,Buy,78.32,92,-1
39232,1131,Add,L,Sell,167.85,124,-1
39233,-1,Cancel,-1,-1,-1,-1,39229
39234,1131,Add,L,Sell,65.80,498,-1
39235,-1,Cancel,-1,-1,-1,-1,39230
39236,-1,Cancel,-1,-1,-1,-1,39232
39237,2313,Add,L,Sell,150.15,324,-1
39238,-1,Cancel,-1,-1,-1,-1,39226
39239,-1,Cancel,-1,-1,-1,-1,39234
39240,-1,Cancel,-1,-1,-1,-1,39208
39241,-1,Cancel,-1,-1,-1,-1,39231
39242,2313,Add,L,Buy,169.45,115,-1
39243,2211,Add,L,Sell,69.38,282,-1
39244,-1,Cancel,-1,-1,-1,-1,39205
39245,-1,Cancel,-1,-1,-1,-1,39223
39246,-1,Cancel,-1,-1,-1,-1,39227
39247,1131,Add,M,Sell,-1,151,-1
39248,-1,Cancel,-1,-1,-1,-1,39243
39249,-1,Cancel,-1,-1,-1,-1,39218
39250,-1,Cancel,-1,-1,-1,-1,39237
39251,2211,Add,M,Sell,-1,533,-1
39252,-1,Cancel,-1,-1,-1,-1,39242
39253,2313,Add,M,Buy,-1,248,-1
39254,2211,Add,L,Sell,42.18,545,-1
39255,-1,Cancel,-1,-1,-1,-1,39254
39256,2313,Add,L,Sell,218.12,498,-1
39257,-1,Cancel,-1,-1,-1,-1,39219
39258,1131,Add,L,Sell,85.85,289,-1
39259,-1,Cancel,-1,-1,-1,-1,39256
39260,2211,Add,L,Sell,184.78,268,-1
39261,-1,Cancel,-1,-1,-1,-1,39258
39262,2313,Add,L,Sell,191.92,331,-1
39263,2313,Add,M,Sell,-1,331,-1
39264,2211,Add,L,Sell,146.43,465,-1
39265,2313,Add,L,Sell,45.47,256,-1
39266,2313,Add,M,Sell,-1,277,-1
39267,2211,Add,L,Sell,92.26,309,-1
39268,-1,Cancel,-1,-1,-1,-1,39222
39269,-1,Cancel,-1,-1,-1,-1,39265
39270,2211,Add,M,Sell,-1,476,-1
39271,-1,Cancel,-1,-1,-1,-1,39262
39272,2211,Add,M,Buy,-1,82,-1
39273,2211,Add,L,Sell,165.41,546,-1
39274,2313,Add,L,Sell,111.13,485,-1
39275,2313,Add,L,Buy,121.85,495,-1
39276,-1,Cancel,-1,-1,-1,-1,39274
39277,-1,Cancel,-1,-1,-1,-1,39267
39278,2211,Add,M,Buy,-1,30,-1
39279,2211,Add,L,Sell,113.37,324,-1
39280,1131,Add,L,Buy,178.01,10,-1
39281,-1,Cancel,-1,-1,-1,-1,39275
39282,2211,Add,L,Buy,154.99,288,-1
39283,2313,Add,L,Sell,106.49,321,-1
39284,1131,Add,L,Sell,126.08,82,-1
39285,2211,Add,M,Buy,-1,329,-1
39286,-1,Cancel,-1,-1,-1,-1,39264
39287,2211,Add,L,Sell,131.70,461,-1
39288,1131,Add,L,Sell,54.29,284,-1
39289,-1,Cancel,-1,-1,-1,-1,39288
39290,2211,Add,L,Buy,57.95,146,-1
39291,-1,Cancel,-1,-1,-1,-1,39287
39292,-1,Cancel,-1,-1,-1,-1,39283
39293,-1,Cancel,-1,-1,-1,-1,39273
39294,2211,Add,M,Sell,-1,298,-1
39295,1131,Add,L,Sell,190.01,236,-1
39296,1131,Add,L,Buy,123.67,32,-1
39297,1131,Add,L,Sell,146.54,417,-1
39298,1131,Add,L,Buy,52.30,115,-1
39299,-1,Cancel,-1,-1,-1,-1,39260
39300,-1,Cancel,-1,-1,-1,-1,39282
39301,2313,Add,L,Sell,224.39,133,-1
39302,1131,Add,L,Buy,98.99,590,-1
39303,-1,Cancel,-1,-1,-1,-1,39296
39304,2211,Add,L,Sell,73.83,157,-1
39305,2313,Add,L,Buy,51.03,213,-1
39306,2313,Add,M,Sell,-1,167,-1
39307,-1,Cancel,-1,-1,-1,-1,39280
39308,-1,Cancel,-1,-1,-1,-1,39284
39309,-1,Cancel,-1,-1,-1,-1,39298
39310,-1,Cancel,-1,-1,-1,-1,39305
39311,-1,Cancel,-1,-1,-1,-1,39279
39312,-1,Cancel,-1,-1,-1,-1,39304
39313,-1,Cancel,-1,-1,-1,-1,39295
39314,1131,Add,M,Buy,-1,157,-1
39315,2313,Add,M,Sell,-1,252,-1
39316,2313,Add,L,Sell,139.29,578,-1
39317,-1,Cancel,-1,-1,-1,-1,39290
39318,-1,Cancel,-1,-1,-1,-1,39297
39319,-1,Cancel,-1,-1,-1,-1,39302
39320,-1,Cancel,-1,-1,-1,-1,39301
39321,-1,Cancel,-1,-1,-1,-1,39316
39322,2211,Add,M,Sell,-1,253,-1
39323,2211,Add,M,Buy,-1,109,-1
39324,2313,Add,M,Sell,-1,539,-1
39325,1131,Add,L,Buy,194.13,96,-1
39326,-1,Cancel,-1,-1,-1,-1,39325
39327,2211,Add,L,Buy,213.15,118,-1
39328,-1,Cancel,-1,-1,-1,-1,39327
39329,1131,Add,M,Buy,-1,468,-1
39330,1131,Add,L,Sell,148.84,141,-1
39331,-1,Cancel,-1,-1,-1,-1,39330
39332,2211,Add,M,Sell,-1,566,-1
39333,2313,Add,M,Buy,-1,263,-1
39334,2313,Add,L,Buy,147.95,37,-1
39335,1131,Add,L,Sell,157.33,421,-1
39336,-1,Cancel,-1,-1,-1,-1,39334
39337,-1,Cancel,-1,-1,-1,-1,39335
39338,2313,Add,M,Sell,-1,69,-1
39339,2313,Add,L,Sell,231.84,470,-1
39340,-1,Cancel,-1,-1,-1,-1,39339
39341,2211,Add,L,Buy,45.10,362,-1
39342,-1,Cancel,-1,-1,-1,-1,39341
39343,2211,Add,M,Buy,-1,495,-1
39344,2313,Add,L,Sell,140.32,75,-1
39345,-1,Cancel,-1,-1,-1,-1,39344
39346,2313,Add,L,Buy,175.63,480,-1
39347,1131,Add,L,Buy,219.74,164,-1
39348,-1,Cancel,-1,-1,-1,-1,39347
39349,-1,Cancel,-1,-1,-1,-1,39346
39350,2313,Add,L,Sell,159.83,108,-1
39351,2211,Add,M,Sell,-1,75,-1
39352,-1,Cancel,-1,-1,-1,-1,39350
39353,2211,Add,M,Buy,-1,538,-1
39354,1131,Add,L,Sell,166.91,53,-1
39355,2211,Add,L,Buy,194.67,349,-1
39356,2313,Add,L,Buy,199.05,43,-1
39357,1131,Add,M,Sell,-1,109,-1
39358,-1,Cancel,-1,-1,-1,-1,39354
39359,2211,Add,L,Buy,109.55,548,-1
39360,-1,Cancel,-1,-1,-1,-1,39359
39361,2313,Add,L,Sell,203.18,385,-1
39362,2211,Add,L,Buy,75.15,9,-1
39363,1131,Add,L,Buy,200.71,293,-1
39364,1131,Add,L,Sell,150.31,170,-1
39365,-1,Cancel,-1,-1,-1,-1,39364
39366,2211,Add,L,Buy,179.68,427,-1
39367,-1,Cancel,-1,-1,-1,-1,39355
39368,2313,Add,M,Buy,-1,324,-1
39369,-1,Cancel,-1,-1,-1,-1,39363
39370,-1,Cancel,-1,-1,-1,-1,39361
39371,-1,Cancel,-1,-1,-1,-1,39362
39372,2313,Add,L,Buy,45.56,426,-1
39373,-1,Cancel,-1,-1,-1,-1,39366
39374,1131,Add,L,Buy,183.34,199,-1
39375,1131,Add,L,Buy,224.99,491,-1
39376,-1,Cancel,-1,-1,-1,-1,39375
39377,-1,Cancel,-1,-1,-1,-1,39372
39378,2313,Add,L,Buy,100.85,512,-1
39379,-1,Cancel,-1,-1,-1,-1,39356
39380,2313,Add,L,Sell,128.90,405,-1
39381,-1,Cancel,-1,-1,-1,-1,39380
39382,-1,Cancel,-1,-1,-1,-1,39374
39383,1131,Add,L,Buy,110.30,348,-1
39384,-1,Cancel,-1,-1,-1,-1,39383
39385,2313,Add,L,Buy,76.22,289,-1
39386,-1,Cancel,-1,-1,-1,-1,39385
39387,2313,Add,L,Sell,73.47,400,-1
39388,-1,Cancel,-1,-1,-1,-1,39378
39389,-1,Cancel,-1,-1,-1,-1,39387
39390,2313,Add,L,Buy,67.23,87,-1
39391,2313,Add,L,Sell,229.34,245,-1
39392,-1,Cancel,-1,-1,-1,-1,39390
39393,-1,Cancel,-1,-1,-1,-1,39391
39394,1131,Add,L,Sell,214.50,149,-1
39395,-1,Cancel,-1,-1,-1,-1,39394
39396,2211,Add,L,Sell,66.95,468,-1
39397,-1,Cancel,-1,-1,-1,-1,39396
39398,2313,Add,L,Buy,98.72,514,-1
39399,-1,Cancel,-1,-1,-1,-1,39398
39400,2211,Add,L,Buy,50.54,137,-1
39401,2313,Add,L,Buy,101.97,195,-1
39402,1131,Add,L,Sell,139.43,318,-1
39403,-1,Cancel,-1,-1,-1,-1,39402
39404,-1,Cancel,-1,-1,-1,-1,39401
39405,-1,Cancel,-1,-1,-1,-1,39400
39406,1131,Add,L,Buy,106.66,260,-1
39407,2313,Add,L,Buy,211.60,310,-1
39408,-1,Cancel,-1,-1,-1,-1,39406
39409,1131,Add,L,Sell,215.59,513,-1
39410,2211,Add,L,Sell,124.10,253,-1
39411,2313,Add,L,Buy,77.84,449,-1
39412,-1,Cancel,-1,-1,-1,-1,39410
39413,-1,Cancel,-1,-1,-1,-1,39407
39414,-1,Cancel,-1,-1,-1,-1,39409
39415,1131,Add,L,Buy,85.92,152,-1
39416,-1,Cancel,-1,-1,-1,-1,39411
39417,1131,Add,L,Buy,173.80,128,-1
39418,-1,Cancel,-1,-1,-1,-1,39415
39419,-1,Cancel,-1,-1,-1,-1,39417
39420,2313,Add,M,Buy,-1,488,-1
39421,1131,Add,M,Buy,-1,216,-1
39422,2313,Add,L,Sell,236.99,73,-1
39423,-1,Cancel,-1,-1,-1,-1,39422
39424,1131,Add,L,Sell,53.09,488,-1
39425,-1,Cancel,-1,-1,-1,-1,39424
39426,2211,Add,L,Buy,56.49,191,-1
39427,1131,Add,L,Sell,40.23,138,-1
39428,2211,Add,L,Buy,69.41,13,-1
39429,2211,Add,L,Sell,188.85,480,-1
39430,-1,Cancel,-1,-1,-1,-1,39426
39431,-1,Cancel,-1,-1,-1,-1,39428
39432,1131,Add,L,Sell,218.98,545,-1
39433,-1,Cancel,-1,-1,-1,-1,39432
39434,-1,Cancel,-1,-1,-1,-1,39429
39435,1131,Add,L,Sell,118.71,333,-1
39436,-1,Cancel,-1,-1,-1,-1,39435
39437,-1,Cancel,-1,-1,-1,-1,39427
39438,2211,Add,M,Sell,-1,172,-1
39439,1131,Add,M,Buy,-1,131,-1
39440,1131,Add,L,Buy,192.63,62,-1
39441,1131,Add,M,Sell,-1,283,-1
39442,-1,Cancel,-1,-1,-1,-1,39440
39443,1131,Add,L,Buy,182.13,449,-1
39444,-1,Cancel,-1,-1,-1,-1,39443
39445,2211,Add,L,Buy,231.39,560,-1
39446,2211,Add,M,Sell,-1,260,-1
39447,2313,Add,L,Sell,229.55,306,-1
39448,-1,Cancel,-1,-1,-1,-1,39445
39449,-1,Cancel,-1,-1,-1,-1,39447
39450,2313,Add,L,Sell,97.62,443,-1
39451,-1,Cancel,-1,-1,-1,-1,39450
39452,2211,Add,L,Sell,160.19,255,-1
39453,2313,Add,M,Sell,-1,327,-1
39454,-1,Cancel,-1,-1,-1,-1,39452
39455,1131,Add,L,Sell,170.98,281,-1
39456,2313,Add,L,Sell,57.07,430,-1
39457,1131,Add,L,Sell,174.45,88,-1
39458,-1,Cancel,-1,-1,-1,-1,39457
39459,2211,Add,L,Sell,92.15,532,-1
39460,-1,Cancel,-1,-1,-1,-1,39455
39461,-1,Cancel,-1,-1,-1,-1,39456
39462,1131,Add,L,Sell,195.11,542,-1
39463,2211,Add,M,Sell,-1,147,-1
39464,2211,Add,L,Sell,99.74,346,-1
39465,2313,Add,L,Buy,111.92,204,-1
39466,1131,Add,L,Sell,205.30,482,-1
39467,-1,Cancel,-1,-1,-1,-1,39459
39468,-1,Cancel,-1,-1,-1,-1,39464
39469,2313,Add,M,Buy,-1,543,-1
39470,1131,Add,L,Buy,119.63,378,-1
39471,2211,Add,L,Sell,77.47,284,-1
39472,-1,Cancel,-1,-1,-1,-1,39471
39473,-1,Cancel,-1,-1,-1,-1,39465
39474,-1,Cancel,-1,-1,-1,-1,39462
39475,1131,Add,L,Sell,143.37,280,-1
39476,2313,Add,M,Buy,-1,89,-1
39477,1131,Add,M,Buy,-1,533,-1
39478,-1,Cancel,-1,-1,-1,-1,39470
39479,-1,Cancel,-1,-1,-1,-1,39466
39480,-1,Cancel,-1,-1,-1,-1,39475
39481,2211,Add,L,Sell,111.07,190,-1
39482,-1,Cancel,-1,-1,-1,-1,39481
39483,2211,Add,L,Buy,128.54,386,-1
39484,2211,Add,L,Buy,167.48,105,-1
39485,-1,Cancel,-1,-1,-1,-1,39484
39486,2211,Add,L,Sell,217.17,332,-1
39487,-1,Cancel,-1,-1,-1,-1,39483
39488,-1,Cancel,-1,-1,-1,-1,39486
39489,1131,Add,L,Buy,195.23,280,-1
39490,-1,Cancel,-1,-1,-1,-1,39489
39491,1131,Add,L,Buy,69.33,404,-1
39492,-1,Cancel,-1,-1,-1,-1,39491
39493,2313,Add,L,Sell,113.19,46,-1
39494,1131,Add,M,Sell,-1,242,-1
39495,-1,Cancel,-1,-1,-1,-1,39493
39496,2313,Add,L,Sell,85.80,227,-1
39497,-1,Cancel,-1,-1,-1,-1,39496
39498,2313,Add,L,Buy,85.12,142,-1
39499,-1,Cancel,-1,-1,-1,-1,39498
39500,1131,Add,L,Sell,74.95,372,-1
39501,2313,Add,L,Sell,105.94,205,-1
39502,-1,Cancel,-1,-1,-1,-1,39501
39503,-1,Cancel,-1,-1,-1,-1,39500
39504,2313,Add,M,Sell,-1,162,-1
39505,2313,Add,L,Buy,146.78,132,-1
39506,1131,Add,L,Sell,65.12,531,-1
39507,2313,Add,L,Buy,186.49,415,-1
39508,-1,Cancel,-1,-1,-1,-1,39506
39509,-1,Cancel,-1,-1,-1,-1,39505
39510,2313,Add,L,Sell,102.53,224,-1
39511,2211,Add,M,Sell,-1,243,-1
39512,1131,Add,L,Buy,174.95,34,-1
39513,-1,Cancel,-1,-1,-1,-1,39507
39514,1131,Add,M,Buy,-1,17,-1
39515,-1,Cancel,-1,-1,-1,-1,39512
39516,-1,Cancel,-1,-1,-1,-1,39510
39517,2313,Add,M,Sell,-1,344,-1
39518,2211,Add,L,Sell,162.97,148,-1
39519,2313,Add,M,Buy,-1,424,-1
39520,-1,Cancel,-1,-1,-1,-1,39518
39521,2313,Add,L,Sell,77.25,81,-1
39522,1131,Add,L,Sell,180.87,275,-1
39523,-1,Cancel,-1,-1,-1,-1,39521
39524,2313,Add,L,Buy,152.46,202,-1
39525,2313,Add,L,Buy,98.33,195,-1
39526,2313,Add,M,Buy,-1,273,-1
39527,2211,Add,L,Buy,196.83,576,-1
39528,1131,Add,M,Sell,-1,41,-1
39529,-1,Cancel,-1,-1,-1,-1,39522
39530,2211,Add,L,Buy,176.40,379,-1
39531,-1,Cancel,-1,-1,-1,-1,39527
39532,1131,Add,L,Sell,67.26,126,-1
39533,-1,Cancel,-1,-1,-1,-1,39530
39534,-1,Cancel,-1,-1,-1,-1,39524
39535,2211,Add,M,Sell,-1,81,-1
39536,1131,Add,L,Buy,65.62,31,-1
39537,2211,Add,M,Sell,-1,359,-1
39538,2313,Add,L,Buy,69.47,172,-1
39539,-1,Cancel,-1,-1,-1,-1,39532
39540,2313,Add,L,Sell,232.46,400,-1
39541,-1,Cancel,-1,-1,-1,-1,39540
39542,-1,Cancel,-1,-1,-1,-1,39525
39543,2313,Add,L,Buy,160.98,70,-1
39544,-1,Cancel,-1,-1,-1,-1,39538
39545,-1,Cancel,-1,-1,-1,-1,39543
39546,2211,Add,L,Buy,103.24,72,-1
39547,-1,Cancel,-1,-1,-1,-1,39536
39548,2211,Add,L,Buy,80.71,384,-1
39549,2313,Add,L,Buy,124.53,173,-1
39550,-1,Cancel,-1,-1,-1,-1,39549
39551,2313,Add,L,Buy,216.18,440,-1
39552,-1,Cancel,-1,-1,-1,-1,39551
39553,2211,Add,L,Sell,60.38,213,-1
39554,-1,Cancel,-1,-1,-1,-1,39546
39555,-1,Cancel,-1,-1,-1,-1,39548
39556,2313,Add,L,Sell,208.49,423,-1
39557,2313,Add,L,Sell,157.68,290,-1
39558,2313,Add,L,Buy,144.98,557,-1
39559,-1,Cancel,-1,-1,-1,-1,39556
39560,-1,Cancel,-1,-1,-1,-1,39553
39561,-1,Cancel,-1,-1,-1,-1,39557
39562,-1,Cancel,-1,-1,-1,-1,39558
39563,2211,Add,L,Sell,160.65,370,-1
39564,1131,Add,L,Sell,76.38,161,-1
39565,1131,Add,L,Buy,80.99,415,-1
39566,-1,Cancel,-1,-1,-1,-1,39565
39567,-1,Cancel,-1,-1,-1,-1,39564
39568,2211,Add,M,Sell,-1,487,-1
39569,-1,Cancel,-1,-1,-1,-1,39563
39570,1131,Add,L,Buy,145.94,143,-1
39571,1131,Add,M,Buy,-1,200,-1
39572,2313,Add,L,Sell,158.41,145,-1
39573,1131,Add,L,Sell,175.58,448,-1
39574,-1,Cancel,-1,-1,-1,-1,39572
39575,2313,Add,L,Sell,137.32,270,-1
39576,-1,Cancel,-1,-1,-1,-1,39570
39577,-1,Cancel,-1,-1,-1,-1,39575
39578,2211,Add,L,Sell,66.42,69,-1
39579,2211,Add,L,Sell,190.03,340,-1
39580,2211,Add,L,Buy,216.76,543,-1
39581,2313,Add,M,Sell,-1,103,-1
39582,2313,Add,L,Sell,72.16,120,-1
39583,2211,Add,L,Buy,130.43,62,-1
39584,1131,Add,L,Sell,172.09,353,-1
39585,-1,Cancel,-1,-1,-1,-1,39583
39586,-1,Cancel,-1,-1,-1,-1,39584
39587,-1,Cancel,-1,-1,-1,-1,39578
39588,-1,Cancel,-1,-1,-1,-1,39573
39589,-1,Cancel,-1,-1,-1,-1,39580
39590,-1,Cancel,-1,-1,-1,-1,39579
39591,-1,Cancel,-1,-1,-1,-1,39582
39592,2211,Add,L,Sell,227.14,101,-1
39593,-1,Cancel,-1,-1,-1,-1,39592
39594,1131,Add,L,Buy,133.64,497,-1
39595,-1,Cancel,-1,-1,-1,-1,39594
39596,2313,Add,M,Buy,-1,27,-1
39597,2313,Add,L,Buy,169.77,155,-1
39598,2211,Add,L,Sell,59.88,130,-1
39599,2211,Add,L,Sell,71.74,376,-1
39600,-1,Cancel,-1,-1,-1,-1,39599
39601,-1,Cancel,-1,-1,-1,-1,39597
39602,-1,Cancel,-1,-1,-1,-1,39598
39603,2313,Add,L,Sell,123.66,18,-1
39604,1131,Add,L,Sell,118.82,100,-1
39605,2313,Add,L,Buy,210.08,529,-1
39606,-1,Cancel,-1,-1,-1,-1,39605
39607,2211,Add,L,Sell,51.12,162,-1
39608,-1,Cancel,-1,-1,-1,-1,39603
39609,1131,Add,M,Sell,-1,307,-1
39610,2313,Add,L,Buy,187.27,117,-1
39611,-1,Cancel,-1,-1,-1,-1,39610
39612,2313,Add,M,Buy,-1,567,-1
39613,-1,Cancel,-1,-1,-1,-1,39604
39614,2211,Add,M,Sell,-1,255,-1
39615,1131,Add,L,Sell,102.13,547,-1
39616,2211,Add,L,Sell,125.53,427,-1
39617,2313,Add,L,Buy,54.13,431,-1
39618,-1,Cancel,-1,-1,-1,-1,39607
39619,-1,Cancel,-1,-1,-1,-1,39616
39620,2313,Add,L,Sell,85.90,513,-1
39621,2313,Add,L,Sell,137.97,535,-1
39622,1131,Add,L,Sell,84.85,331,-1
39623,2313,Add,L,Buy,47.06,588,-1
39624,-1,Cancel,-1,-1,-1,-1,39623
39625,2211,Add,L,Sell,79.25,146,-1
39626,-1,Cancel,-1,-1,-1,-1,39615
39627,-1,Cancel,-1,-1,-1,-1,39620
39628,-1,Cancel,-1,-1,-1,-1,39621
39629,-1,Cancel,-1,-1,-1,-1,39617
39630,-1,Cancel,-1,-1,-1,-1,39625
39631,2211,Add,L,Buy,136.52,158,-1
39632,2313,Add,M,Sell,-1,266,-1
39633,-1,Cancel,-1,-1,-1,-1,39631
39634,2313,Add,M,Sell,-1,256,-1
39635,-1,Cancel,-1,-1,-1,-1,39622
39636,2313,Add,M,Buy,-1,411,-1
39637,2211,Add,L,Sell,80.07,471,-1
39638,-1,Cancel,-1,-1,-1,-1,39637
39639,2313,Add,L,Buy,64.09,240,-1
39640,-1,Cancel,-1,-1,-1,-1,39639
39641,2313,Add,L,Buy,118.43,450,-1
39642,-1,Cancel,-1,-1,-1,-1,39641
39643,2313,Add,L,Buy,230.57,372,-1
39644,-1,Cancel,-1,-1,-1,-1,39643
39645,2313,Add,L,Buy,221.16,242,-1
39646,2211,Add,M,Sell,-1,249,-1
39647,-1,Cancel,-1,-1,-1,-1,39645
39648,1131,Add,M,Sell,-1,326,-1
39649,2313,Add,L,Sell,105.19,188,-1
39650,1131,Add,L,Buy,191.06,10,-1
39651,2313,Add,L,Sell,66.50,356,-1
39652,2211,Add,L,Buy,148.48,244,-1
39653,2211,Add,L,Buy,102.85,160,-1
39654,1131,Add,L,Sell,144.48,425,-1
39655,2211,Add,L,Sell,112.48,68,-1
39656,-1,Cancel,-1,-1,-1,-1,39653
39657,-1,Cancel,-1,-1,-1,-1,39654
39658,2211,Add,L,Buy,220.68,262,-1
39659,-1,Cancel,-1,-1,-1,-1,39652
39660,-1,Cancel,-1,-1,-1,-1,39649
39661,2313,Add,L,Sell,192.15,47,-1
39662,-1,Cancel,-1,-1,-1,-1,39655
39663,-1,Cancel,-1,-1,-1,-1,39661
39664,-1,Cancel,-1,-1,-1,-1,39658
39665,-1,Cancel,-1,-1,-1,-1,39651
39666,-1,Cancel,-1,-1,-1,-1,39650
39667,2313,Add,M,Sell,-1,268,-1
39668,1131,Add,L,Buy,136.03,337,-1
39669,2211,Add,M,Buy,-1,533,-1
39670,2211,Add,M,Buy,-1,580,-1
39671,-1,Cancel,-1,-1,-1,-1,39668
39672,2211,Add,L,Buy,213.51,52,-1
39673,2313,Add,M,Buy,-1,176,-1
39674,2211,Add,M,Sell,-1,258,-1
39675,1131,Add,L,Sell,74.10,511,-1
39676,1131,Add,L,Buy,145.44,459,-1
39677,-1,Cancel,-1,-1,-1,-1,39676
39678,-1,Cancel,-1,-1,-1,-1,39675
39679,-1,Cancel,-1,-1,-1,-1,39672
39680,1131,Add,M,Buy,-1,499,-1
39681,2313,Add,L,Sell,148.02,170,-1
39682,-1,Cancel,-1,-1,-1,-1,39681
39683,2313,Add,M,Sell,-1,269,-1
39684,2211,Add,L,Sell,162.83,479,-1
39685,2211,Add,L,Sell,144.94,350,-1
39686,2211,Add,M,Sell,-1,107,-1
39687,2313,Add,L,Sell,191.76,300,-1
39688,-1,Cancel,-1,-1,-1,-1,39684
39689,1131,Add,L,Sell,175.21,3,-1
39690,2313,Add,L,Buy,63.49,184,-1
39691,2313,Add,L,Buy,152.39,179,-1
39692,-1,Cancel,-1,-1,-1,-1,39689
39693,1131,Add,L,Sell,87.83,285,-1
39694,-1,Cancel,-1,-1,-1,-1,39690
39695,-1,Cancel,-1,-1,-1,-1,39693
39696,2313,Add,M,Buy,-1,208,-1
39697,-1,Cancel,-1,-1,-1,-1,39687
39698,-1,Cancel,-1,-1,-1,-1,39691
39699,1131,Add,L,Sell,236.10,429,-1
39700,2313,Add,M,Buy,-1,370,-1
39701,2313,Add,L,Sell,192.59,233,-1
39702,2313,Add,L,Buy,65.11,576,-1
39703,2211,Add,L,Sell,70.30,472,-1
39704,-1,Cancel,-1,-1,-1,-1,39702
39705,-1,Cancel,-1,-1,-1,-1,39699
